id,term,description,source,collected_date
303,비차손익,"생각보다 사업비가 적게 지출되었다면 남는 돈이 생겨 이것이 비차익, 사업비가 많이 지출되면 비차손이 발생함",KNIA,2025-08-14 12:21:26
102,비차익,예정사업비율이 실제사업비율보다 높은 경우,한화생명,2025-08-14 14:29:51
304,뺑소니사고,뺑소니사고사망담보특약 상 피보험자를 죽게한 자동차의 운전자가 피보험자를 구호하는 등 도로교통법 제50조 제1항의 규정에 의한 조치를 취하지 아니하고 도주한 사고(피보험자를 죽게한 자동차가 2대 이상인 경우에는 각각의 자동차 모두가 도주한 경우를 말함)로서 당해 사고의 관할 경찰서에서 이를 증명하는 경우,KNIA,2025-08-14 12:21:26
305,사건사고사실확인원,"범죄의 피해를 입거나 교통사고 등을 경찰관서에 신고해 피해사실에 대해 조사를 받았다는 것을 확인해 주는 것으로 가까운 경찰서 민원실, 지구대, 파출소에서 발급받을 수 있음.1 발급대상(사실확인원 6종): 사건사고, 화재, 도난신고, 도난해지, 변사, 교통사고사실확인원 등 2 발급시간: 일과시간-경찰서 민원실(교통사고사실확인원은 사고조사가 종결된 건에 한해 정부 민원서비스 홈페이지(...)에서 24시간 발급가능하다",KNIA,2025-08-14 12:21:26
306,사고,"급격하게 발생하는 것을 포함하여 위험이 서서히, 계속적, 반복적 또는 누적적으로 노출되어 그 결과로 발생한 신체장해나 재물손해를 말합니다.",KNIA,2025-08-14 12:21:26
307,사고부담금 (음주/무면허),"피보험자가 음주운전 또는 무면허운전으로 인한 사고의 경우 피보험자가 부담하여야 하는 금액 1 음주운전: 1사고당 대인배상, 300만원, 대물배상 100만원 2 무면허운전: 1사고당 대인배상 300만원, 대물배상 100만원",KNIA,2025-08-14 12:21:26
571,사망률,"어느 특정의 집단 가운데, 일정기간에 사망하는 사람의 비율. 생명보험의 경우 통상 성별 ̇연령별로 표시한 1년간 사망자의 비율을 말한다. 보험료 계산에 사용하는 표준사망률을 예정사망률, 실제로 발생한 사망률을 실제사망률이라고 한다. 사망률=1-생존율이 된다. 사망률에는 유아사망률, 신생아사망률, 임산부사망률 등도 있다.",KIDI_BIGIN,2025-08-13 17:23:06
159,사망률,어느 특정한 집단의 구성원이 어느 기간내에 사망하는 비율을 말한다.,한화생명,2025-08-14 14:29:51
231,사망률 / /,사망률이라는 것은 어떤 특정한 집단의 구성원이 일정기간(보통 1년)내에 사망하는 비율을 의미한다.,DB생명,2025-08-14 13:18:54
308,사망률 [영 : ],"어느 특정의 집단 가운데, 일정기간에 사망하는 사람의 비율. 생명보험의 경우 통상 성별 ̇연령별로 표시한 1년간 사망자의 비율을 말한다. 보험료 계산에 사용하는 표준사망률을 예정사망률, 실제로 발생한 사망률을 실제사망률이라고 한다. 사망률=1-생존율이 된다. 사망률에는 유아사망률, 신생아사망률, 임산부사망률 등도 있다.",KNIA,2025-08-14 12:21:26
572,사망보장,"생명보험 보장기능의 하나이다. 사망보험에 의해 제공되는 보장으로 모든 사망을 보험사고로 하는 보통 사망보장, 재해로 인한 사망만을 보장하는 재해사망보장, 특정의 사망원인을 보험사고로 하는 조건부 사망보장이 있다. 통상 가계의 중심이 되는 사람들의 사망으로 말미암아 야기되는 생활곤란으로부터 유족을 보호하는 기능이므로 유족보장으로써의 역할을 한다.",KIDI_BIGIN,2025-08-13 17:23:06
573,사망보험,피보험자의 사망을 보험사고로 해서 보험금을 지급하는 보험계약을 말한다. 그 목적은 피보험자의 사망으로 말미암아 생길 수 있는 경제적 필요를 충족시키는데 있다. 사망보험에는 계약의 시점으로부터 일정기간 중에 사망하였을 경우에 보험금이 지급되는 정기보험과 기한을 정하지 않고 사망시에 보험금이 지급되는 종신보험이 있다.,KIDI_BIGIN,2025-08-13 17:23:06
232,사망보험 / /,피보험자의 사망을 보험사고로 해서 보험금을 지급하는 보험계약을 말한다. 그 목적은 피보험자의 사망으로 말미암아 생길 수 있는 경제적 필요를 충족시키는 데 있다. 사망보험에는 계약의 시점으로부터 일정기간 중에 사망하였을 경우에 보험금이 지급되는 정기보험과 기한을 정하지 않고 사망시에 보험금이 지급되는 종신보험이 있다.,DB생명,2025-08-14 13:18:54
574,사망보험금,"생명보험에서의 사망보험계약 또는 손해보험에 있어서의 상해보험계약에 의거하여 피보험자가 사망하였을 경우에, 보험금 수익자에 대해서 지급되는 보험금.",KIDI_BIGIN,2025-08-13 17:23:06
233,사망보험금 / /,"생명보험에서의 사망보험계약 또는 손해보험에 있어서의 상해보험계약에 의거하여 피보험자가 사망하였을 경우에, 보험수익자에게 지급되는 보험금을 말한다.",DB생명,2025-08-14 13:18:54
309,사망보험금 수익자,"피보험자의 사망으로 인해 보험금 지급사유가 발생한 경우 사망보험금을 받을 수 있는 사람을 말합니다.(일반상해사망, 질병사망 등의 담보 보험금이 있으며 주로 법정상속인으로 지정하나 피보험자외 타인으로 지정 가능)",KNIA,2025-08-14 12:21:26
311,사망외보험금 수익자,"피보험자의 사망 이외의 보험금 지급사유가 발생한 경우 보험금을 받을 수 있는 사람을 말합니다. (암진단비, 실손의료비, 수술비 등의 담보 보험금이 있으며 주로 본인으로 지정하나 피보험자 외 타인으로 지정가능)",KNIA,2025-08-14 12:21:26
234,사망조사 / /,"사망조사라 함은 피보험자의 사망시 보험금 지급 여부를 결정하기 위하여 행해지는 조사를 말한다. 사망조사시 조사요원은 피보험자의 유족, 근무처, 해당계약의 모집인 등을 방문하여 조사를 행하며, 의사의 사망진단서, 경찰의 사고조사서 등의 자료와 인근병원의 진료카드 등도 확인하게 된다.",DB생명,2025-08-14 13:18:54
576,사망표,"생명표라고도 불리워지며, 통상 어느 연령층의 어느 수(이를테면 10만명)에 대해서 생존자가 0명이 될 때까지의 각 연령의 사망, 생존의 상태를 통계로 표시한 것이다. 여기에는 생존수, 사망수, 생존율, 사망률, 평균여명 등이 연령별로 표시되어 생명보험요율 산정의 기초가 된다. 사망표는 그것을 작성하는 자료에 따라 국민표와 경험표로 대별된다. → 생명표",KIDI_BIGIN,2025-08-13 17:23:06
162,사망표,"생명표라고도 불리워지며, 통상 어느 연령층(이를테면 1세아의 집단)의 어느 수(이를테면 10만 )에 대해서 생존자가 0명이 될 때까지의 각 연령의 사망, 생존의 상태를 통계로 표시한 것이다. 여기에는 생존수, 사망수, 생존율, 사망률, 평균여명 등이 연령별로 표시되어 생명보험요율 산정의 기초가 된다. 사망표는 그것을 작성하는 자료에 따라 국민표와 경험표로 대별된다.",한화생명,2025-08-14 14:29:51
235,사망표 (구 생명표) / /,"어떤 집단의 생사에 관한 사항을 생명함수에 의하여 계량적으로 표시한 것으로서 사망표 또는 사망생잔표라고도 한다. 통상 어느 연령층의 어느 수(이를테면 10만명)에 대해서 생존자가 0명이 될 때까지의 각 연령의 사망, 생존의 상태를 통계로 표시한 것이다. 여기에는 생존수, 사망수, 생존율, 사망률, 평균여명 등이 연령별로 표시되어 생명보험요율 산정의 기초가 된다. 생명표의 종류는 관찰대상에 따라 국민생명표와 경험생명표로, 성별에 따라 남자표, 여자표, 남녀혼합표로 구별한다.",DB생명,2025-08-14 13:18:54
577,사보험,"보험의 이용 목적에 의한 분류로 공보험의 대립개념이다. 관계자가 사경제적 목적에 의해서 임의로 시행하는 보험인 것인데, 보험관계는 사법상의 법률에 의거하여 운영된다. 따라서 공보험에서와 같은 국가제정으로부터의 조성 ̇보조나 보험급부의 법정, 가입강제 등은 없다.",KIDI_BIGIN,2025-08-13 17:23:06
236,사보험 / /,"보험의 이용 목적에 의한 분류로 공보험의 대립개념이다. 관계자가 사경제적 목적에 의해서 임의로 시행하는 보험인 것인데, 보험관계는 사법상의 법률에 의거하여 운용된다. 따라서 공보험에서와 같은 국가재정으로 부터의 조성·보조나 보험급부의 법정, 가입 강제 등은 없다.",DB생명,2025-08-14 13:18:54
313,사실혼,"혼인의사를 가지고 동거하여 실질적으로 부부와 다름없는 생활을 하고 있으나, 다만 법률이 정한 혼인신고를 하지 않았기 때문에 법률상 혼인으로 인정되지 않는 부부관계",KNIA,2025-08-14 12:21:26
580,사업방법서,"보험회사가 보험사업의 허가를 신청할 때, 신청서에 첨부해야하는 기초서류의 하나로서 사업경영 방침을 규정한 서류를 말한다. 사업방법서의 기재사항은 사업경영의 대상지역, 지점 ̇출장소의 권한에 관한 사항, 보험금액 및 보험기간의 제한, 보험계약체결의 절차에 관한 사항, 보험료의 수수, 보험증권 및 보험계약 청약서에 관한 사항, 그밖에 보험사업 전반에 이르고 있다.",KIDI_BIGIN,2025-08-13 17:23:07
148,사업방법서,"보험회사가 보험사업의 허가를 신청할 때, 신청서에 첨부해야하는 기초서류의 하나로서 사업경영 방침을 규정한 서류를 말한다. 사업방법서의 기재사항은 사업경영의 대상지역, 지점, 출장소의 권한에 관한 사항, 보험금액 및 보험기간의 제한, 보험계약체결의 절차에 관한 사항, 보험료의 수수, 보험증권 및 보험계약 청약서에 관한 사항, 그밖에 보험사업 전반에 이르고 있다.",한화생명,2025-08-14 14:29:51
237,사업방법서 / /,보험회사가 금융감독위원회로부터 사업허가를 받을 때에 신청서에 첨부해야 할 기초 서류의 하나로서 사업경영에 있어서 방침을 규정하는 서류로 반드시 필요하다.,DB생명,2025-08-14 13:18:54
582,사업비,"보험회사의 영업상의 경비는 보통 사업비로 불리우고 있다. 생명보험에서는 인건비, 물건비 또는 신계약비, 유지비, 수금비 등 여러 가지로 분류된다. 손해보험에서는 손해조사비, 일반관리비, 영업비, 각종 수수료, 모집비를 총칭해서 말한다.",KIDI_BIGIN,2025-08-13 17:23:07
157,사업비,"일반적으로 보험회사의 영업상의 경비. 생명보험에서는 신계약비, 유지비, 수금비 등 여러 가지로 분 류된다. 손해보험에서는 손해조사비, 일반관리비, 영업비, 각종 수수료, 모집비를 총칭해서 말한다.",한화생명,2025-08-14 14:29:51
238,사업비 / /,"보험사업을 수행하는데 소요되는 비용을 사업비라 한다. 따라서 투자비용은 포함되지 않는 것이 원칙이다. 생명보험에 있어서 사업비의 내역은 신계약비, 유지비, 수금비로 분류된다. 신계약비는 보험자가 신계약을 모집, 체결하는데 필요한 일체의 경비로 보통 계약 제1년도에 필요한 것이며, 모집인의 급료, 모집수수료, 진단경비, 신계약 관계 사무원의 인건비, 물건비등을 포함하며, 유지비는 계약 제1년도부터 그 계약이 소멸하기까지 전보험기간에 걸쳐 계약을 유지해가는데 펄요한 경비로 신계약비, 수금비 이외의 일체의 경비를 포함하고, 수금비는 보험료수금의 비용으로 수금인의 경비, 수금사무를 취급하는 대리점이나 단체등의 수수료 등이다.",DB생명,2025-08-14 13:18:54
314,사업비 [영 : ],"보험회사의 영업상의 경비는 보통 사업비로 불리우고 있다. 생명보험에서는 인건비, 물건비 또는 신계약비, 유지비, 수금비 등 여러 가지로 분류된다. 손해보험에서는 손해조사비, 일반관리비, 영업비, 각종 수수료, 모집비를 총칭해서 말한다.",KNIA,2025-08-14 12:21:26
584,사업비율,"사업비의 수입보험료에 대한 비율을 말한다. 이것과는 별도로 보험료를 산출할 때 생명보험이거나 손해보험이거나 똑같이 그 기초율의 하나로서 예정사업비율이라는 것을 사용하는데, 이 예정사업비율과 실적에서 드러난 사업비율을 비교함으로써 요율수준의 적부 등을 판단하게 된다. 또 이러한 것과는 별도로 연간 수입보험료 총계에 대한 연간 사업비총액의 비율을 사업비율로 하여, 회계연도간 또는 개별기업간의 비교를 함으로써 사업비에 관한 경영효율의 판단자료로 이용하기도 한다. 이것을 경비율이라고도 한다.",KIDI_BIGIN,2025-08-13 17:23:07
149,사업비율,"사업비의 수입보험료에 대한 비율을 말한다. 이것과는 별도로 보험료를 산출할 때 생명보험이거나 손해보험이거나 똑같이 그 기초율의 하나로서 예정사업비율이라는 것을 사용하는데, 이 예정사업비율과 실적에서 드러난 사업비율을 비교함으로써 요율수준의 적부 등을 판단하게 된다. 또 이러한 것과는 별도로 연 수입보험료 총계에 대한 연간 사업비총액의 비율을 사업비율로 하여, 회계연도간 또는 개별기업간의 비교를 함으로써 사업비에 관한 경영효율의 판단자료로 이용하기도 한다. 이것을 경비율이라고도 한다.",한화생명,2025-08-14 14:29:51
239,사업비율 / /,"사업비의 수입보험료에 대한 비율을 말한다. 이것과는 별도로 보험료를 산출할 때 생명보험이거나 손해보험이거나 똑같이 그 기초율의 하나로서 예정사업비율이라는 것을 사용하는데, 이 예정사업비율과 실적에서 드러난 사업비율을 비교함으로써 요율수준의 적부 등을 판단하게 된다. 또 이러한 것과는 별도로 연간 수입보험료 총계에 대한 연간 사업비 총액의 비율을 사업비율로 하여, 회계연도간 또는 개별기업간의 비교를 함으로써 사업비에 관한 경영효율의 판단자료로 이용하기도 한다.",DB생명,2025-08-14 13:18:54
240,사업비차익(손) / /,"실제의 사업비가 예정사업비보다 적은 경우에 생기는 이익이다. 반대의 경우는 손실이 발생하며, 이를 사업비차손이라 한다. 식으로 표현하면 사업비차익(손) = 부가보험료의 총액 - 실제사업비의 총액이다. 책임준비금의 적립방식(순보험료, 질멜식)에 따라 각 보험연도의 부가보험료 크기가 달라지지만 일반적으로 계약당초의 초년도에는 신계약비가 많이 소요되기 때문에 사업비차손이 생기지만 경과년수가 증가하면 사업비차익이 발생된다.",DB생명,2025-08-14 13:18:54
315,사업소득자,"소득세법 제19조에서 규정한 소득을 얻고 있는 자 ※ 소득세법 제19조(사업소득) 1 사업소득은 해당 과세기간에 발생한 다음 각 호의 소득으로 한다. 1. 농업(작물재배업은 제외한다. 이하 같다)·임업 및 어업에서 발생하는 소득 2. 광업에서 발생하는 소득 3. 제조업에서 발생하는 소득 4. 전기, 가스, 증기 및 수도사업에서 발생하는 소득 5. 하수·폐기물처리, 원료재생 및 환경복원업에서 발생하는 소득 6. 건설업에서 발생하는 소득",KNIA,2025-08-14 12:21:26
585,사업손익,"손해보험사업 그 자체의 손익을 말한다.(그러므로 이자 ̇투자수입 등은 포함되지 않는다.) 순보험료(적립보험료를 제외)에서 순보험금, 순사업비 그리고 책임준비금과 비상위험준비금의 적립증가액을 공제하고 거기에 수입적립보험료, 적립보험료 등 운용이익, 지급만기환급금, 계약자배당금 등을 가감해서 계산된다.",KIDI_BIGIN,2025-08-13 17:23:07
317,사업용자동차,"택시, 렌터카 등 영업용 자동차. 노란색 바탕의 자동차 번호판 부착",KNIA,2025-08-14 12:21:26
318,사용자,근로계약 또는 고용계약의 당사자로서 노무를 제공하는자에 대하여 보수를 주기로 약속한 사업의 주체인 법인 또는 개인,KNIA,2025-08-14 12:21:26
319,사용피보험자,"기명피보험자의 사용자 또는 계약에 따라 기명피보험자의 사용자에 준하는 지위를 얻은 자. 다만, 기명피보험자가 피보험자동차를 사용자의 업무에 사용하고 있는 때에 한함.",KNIA,2025-08-14 12:21:26
320,사용후 신고제도 [영 : ],"보험회사 또는 요율산정기관이 요율이나 약관을 최초로 사용한 후 일정기간, 즉 통산적으로 15일 이내에 보험감독기관에 신고해야 하는 제도이다. 보험감독기관은 신고된 요율이나 약관이 정해진 요건을 충족시키지 못했다고 판단하였을 경우에는 그 요율이나 약관의 인가를 거부할 수 있다. 이 경우 그 전에 인수한 계약의 효력은 무효가 된다 (신고후 사용제도)",KNIA,2025-08-14 12:21:26
587,사용후 신고제도( �,"보험회사 또는 요율산정기관이 요율이나 약관을 최초로 사용한 후 일정기간, 즉 통산적으로 15일 이내에 보험감독기관에 신고해야 하는 제도이다. 보험감독기관은 신고된 요율이나 약관이 정해진 요건을 충족시키지 못했다고 판단하였을 경우에는 그 요율이나 약관의 인가를 거부할 수 있다. 이 경우 그 전에 인수한 계약의 효력은 무효가 된다. → 신고후 사용제도",KIDI_BIGIN,2025-08-13 17:23:07
241,사의 (구 진사의) / /,진사의란 생명보험에 있어서 의학적선택을 목적으로 하여 보험가입자의 건강상태에 대하여 소정의 검진을 행하는 의사를 말하는데 보험회사의 직원인 사의와 보험회사가 진단을 위촉한 촉탁의가 있다.,DB생명,2025-08-14 13:18:54
321,사이드에어백,"측면 에어백, 운전석, 조수석 및 뒷좌석의 옆에 장착된 에어백",KNIA,2025-08-14 12:21:26
588,사절체,보험가입부적격자,KIDI_BIGIN,2025-08-13 17:23:07
242,사절체 (구 거절체) / /,"정상피보험체인 표준체에 비하여 보험사고의 발생위험 정도가 너무 높거나 위험 정도의 평가가 불가능하여 보험계약이 성립될 수 없는 가입부적격자(피보험자)를 말하며, 사절체라고도 한다.",DB생명,2025-08-14 13:18:54
590,사정,손해보험에 있어서 사정이라면 손해사정을 말한다. 즉 손해의 원인 및 손해액을 조사하여 지급보험금액을 결정함을 말한다.,KIDI_BIGIN,2025-08-13 17:23:07
243,사정 / /,"생명보험사업의 합리적 운영을 도모하기 위해서는 일정한 보험계약의 피보험자는 동일한 위험도를 유지하고 있어야 한다. 이를 위하여 보험자는 보험청약서 등 보험가입청약서류에 의해서 가입자의 위험을 측정하고 이에 의해서 표준체와 표준미달체, 거절체를 구분하거나 계약조건을 정하는 것을 사정이라 한다. 사정은 의무사정과 환경사정으로 나눌 수 있다. 일반적으로는 의무사정이 끝난 다음에 서류에 의한 환경사정을 하고 계약체결의 최종 결정을 하게 된다. 의무사정은 주로 신체적 위험을 판단하고, 환경사정은 통상 사무사정을 말하며 도덕상의 위험, 환경상의 위험 등에 대한 사정으로 수량적으로 표시하거나 곤란하다는 점에서 의무사정과 차이가 있다.",DB생명,2025-08-14 13:18:54
322,사정 [영 : ],손해보험에 있어서 사정이라면 손해사정을 말한다. 즉 손해의 원인 및 손해액을 조사하여 지급보험금액을 결정함을 말한다.,KNIA,2025-08-14 12:21:26
592,사정인,"보험회사를 대표하여 손해액 또는 회사의 보상금액을 협약에 의하여 사정하는 것을 전문으로 하는 사람을 말하며, 손해사정인은 보험회사에 의하여 실시되는 손해사정 및 기관이나 혹은 손해사정회사에서 손해사정인 자격으로서 일하게 된다.",KIDI_BIGIN,2025-08-13 17:23:07
323,사정인 [영 : ],"보험회사를 대표하여 손해액 또는 회사의 보상금액을 협약에 의하여 사정하는 것을 전문으로 하는 사람을 말하며, 손해사정인은 보험회사에 의하여 실시되는 손해사정 및 기관이나 혹은 손해사정회사에서 손해사정인 자격으로서 일하게 된다.",KNIA,2025-08-14 12:21:26
244,사차배당 (구 위험률차배당) / /,일반적으로는 위험률차익이 발생할 경우 계약자에게 그 이익을 배당으로 지급하게 되는데 현재는 1년이상 유지된 유효한 배당보험계약에 대하여 각각의 연간보험료에 보험회사가 결정하는 위험률차배당율을 곱한 금액을 위험률차배당금으로 지급하게 된다.,DB생명,2025-08-14 13:18:54
593,사차손익,"생명보험회사의 잉여금의 세 가지 이원 가운데 하나이다. 보험료 계산에 사용한 예정사망률과 실제사망률과의 차이에 의해서 생긴다. 사차익은 그 사업연도에 해당되는 위험보험료의 총액과 사망계약의 위험보험금의 총액과의 차액(마이너스의 수치일 경우는 사차손)을 말하며, 계산방법에는 순수지계산방법과 총계적 방법의 두 가지가 쓰이고 있다.",KIDI_BIGIN,2025-08-13 17:23:07
153,사차손익,"생명보험회사의 잉여금의 세 가지 이원 가운데 하나이다. 보험료 계산에 사용한 예정사망률과 실제사망률과의 차이에 의해서 생긴다. 사차익은 그 사업연도에 해당되는 위험보험료의 총액과 사망계약의 위험보험금의 총액과의 차액(부의 수치일 경우는 사차손)을 말하며, 계산방법에는 순수지계산방법과 총계적 방법의 두 가지가 쓰이고 있다.",한화생명,2025-08-14 14:29:51
154,사차익(손),"사망보험 또는 양로보험에 있어서 실제사망율이 보험료 산출의 기초가 된 예정사망율보다 낮은 (높은)경우에 발생되는 이익(손실)을 말한다. 사치익이 발생할 경우, 배당금으로 계약자에게 환원된다. 국내에서 영업중인 생명보험사의 대부분은 예정사망율이 실제사망율보다 높아 사차익을 발생하는 상황이다.",한화생명,2025-08-14 14:29:51
245,사차익(손) (구 위험률차익(손)) / /,일반적으로는 위험률차익이 발생할 경우 계약자에게 그 이익을 배당으로 지급하게 되는데 현재는 1년이상 유지된 유효한 배당보험계약에 대하여 각각의 연간보험료에 보험회사가 결정하는 위험률차배당율을 곱한 금액을 위험률차배당금으로 지급하게 된다.,DB생명,2025-08-14 13:18:54
324,사태,비로 말미암아 산이나 언덕의 토사가 한꺼번에 무너져 내리는 것,KNIA,2025-08-14 12:21:26
246,사회보장 / /,"사회보장이란 근대국가에서 시작한 가족차원에서의 국민생활 구제수단으로 사회적으로 경제생활의 위협을 받고있는 사람의 생활조건을 보호함을 목적으로한 국가정책을 뜻하며 대체로 사회보험과 공적부조 혹은 사회복지서비스 등으로 구분할 수 있다. 사회보험은 근로자나 그의 가족을 질병, 노령, 사망, 실업으로 인한 생활의 위협으로부터 보호하고자 국가에서 보험기술을 이용하여 법으로 강제시행하는 시책을 의미한다. 개인보험과의 차이는 임의에 의하지 아니하고 강제성을 띤다는 점과 위험의 범위가 질병, 폐질, 노령, 사망, 실업으로 국한되어 있다는 점이다. 또한 보험료의 부담이 위험도에 의하여 결정되지 아니하고 보험가입자의 소득중 일부분이 되며 피보험자와 고용주가 함께 부담하게 된다는 점이다.",DB생명,2025-08-14 13:18:54
597,사회보장제도,"질병, 부상, 분만, 사망, 고도장애, 심신장애, 노령, 노동재해, 실업 등으로 말미암아 비용의 발생이나 소득의 감소 ̇상실을 당하는 사회생활상의 위험에 대하여 국가가 소득보장, 의료보장, 그밖의 서비스를 제공함으로써 모든 국민의 생활을 사회권으로 보장하기 위한 제도를 말한다. 일반적으로 사회보장은 사회보험을 중심으로 공적 부조(생활보호)와 사회복지의 두 가지로 구성되며, 다시 거기에 빠뜨릴 수 없는 전제적 요소로서 공중위생과 의료를 포함하는 것이 통상이다. 사회보험에는 의료보험, 공적 연금, 고용보험, 산업재해보상보험이 있으며 국가가 법률에 의하여 가입을 강제하게 되어 있는데, 보험료의 거출을 전제로 가입자가 각각 소정의 상태가 되었을 경우에 현금, 현물 또는 서비스가 급부된다. 공적 부조는 생활 보호법에 의거하여 최저 한도의 생활을 보장하기 위해서 국가가 국민의 곤궁의 정도에 따라 필요한 경제적 보호 서비스를 제공하는 것으로 생활, 교육, 주택, 의료, 출산, 생업, 장례 등의 부조로 이루어지며 국고를 재원으로 하고 자산조사를 조건으로 한 급부방식을 취하고 있다. 한편 사회복지는 고령자, 신체장애자, 정신박약자, 어린이, 모자세대 그리고 과부를 대상으로 각각의 복지를 도모하는 것을 목적으로 하고 있는 제도로 국고를 제원으로 한다. 사회보장제도는 보편적이고 기초적인 것이기 때문에 가치관이 다양화된 현대사회에서는 그것만으로 각 개인의 생활보장욕구를 충족시킨다는 것은 도저히 불가능하므로 사회 보장제도로 미흡한 부분은 생명보험, 손해보험, 또는 공제 등의 민영보험에 의해서 보충할 필요가 있다. 즉 사회보장제도와 민영보험제도의 상호보완에 의해서 생활보장이 충족될 수 있는 것이다.",KIDI_BIGIN,2025-08-13 17:23:07
325,사회보장제도,"질병, 부상, 분만, 사망, 고도장애, 심신장애, 노령, 노동재해, 실업 등으로 말미암아 비용의 발생이나 소득의 감소 ̇상실을 당하는 사회생활상의 위험에 대하여 국가가 소득보장, 의료보장, 그밖의 서비스를 제공함으로써 모든 국민의 생활을 사회권으로 보장하기 위한 제도를 말한다.",KNIA,2025-08-14 12:21:26
161,사회보장제도,"질병, 부상, 분만, 사망, 고도장애, 심신장애, 노령, 노동재해, 실업 등으로 말미암아 비용의 발생이나 소득의 감소,상실을 당하는 사회생활상의 위험에 대하여 국가가 소득보장, 의료보장, 그밖의 서비스를 제공함으로써 모든 국민의 생활을 사회권으로 보장하기 위한 제도를 말한다. 일반적으로 사회보장은 사회보험을 중심으로 공적부조(생활보호)와 사회복지의 두 가지로 구성되며, 다시 거기에 빠뜨릴 수 없는 전제적 요소로서 공중위생과 의료를 포함하는 것이 통상이다. 사회보험에는 의료보험, 공적 연금, 고용보험, 산업재해보험이 있으며 국가가 법률에 의하여 가입을 강제하게 되어 있는데, 보험료의 거출을 전제로 가입자가 각각 소정의 상태가 되었을 경우에 현금, 현물 또는 서비스가 급부된다. 공적 부조는 생활보호법에 의거하여 최저 한도의 생활을 보장하기 위해서 국가가 국민의 곤궁의 정도에 따라 필요한 경제적 보험 서비스를 제공하는 것으로 생활, 교육, 주택, 의료, 출산, 생업, 장례 등의 부조로 이루어지며 국고를 재원으로 하고 자산조사를 조건으로 한 급부방식을 취하고 있다. 한편 사회복지는 고령자, 신체장애자, 정신박약자, 어린이, 모자세대 그리고 과부를 대상으로 각각의 복지를 도모하는 것을 목적으로 하고 있는 제도로 국고를 재원으로 한다. 사회보장제도는 보편적이고 기초적인 것이기 때문에 가치관이 다양화된 현대사회에서는 그것만으로 각 개인의 생활보장욕구를 충족시킨다는 것은 도저히 불가능하므로 사회보장제도로 미흡한 부분은 생명보험, 손해보험, 또는 공제 등의 민영보험에 의해서 보충할 필요가 있다. 즉 사회보장제도와 민영보험제도의 상호보완에 의해서 생활보장이 충족될 수 있는 것이다.",한화생명,2025-08-14 14:29:51
247,사회보장제도 / /,"질병, 부상, 분만, 사망, 고도장애, 심신장애, 노령, 노동재해, 실업 등으로 말미암아 비용의 발생이나 소득의 감소 ̇상실을 당하는 사회생활상의 위험에 대하여 국가가 소득보장, 의료보장, 그밖의 서비스를 제공함으로써 모든 국민의 생활을 사회권으로 보장하기 위한 제도를 말한다. 일반적으로 사회보장은 사회보험을 중심으로 공적 부조(생활보호)와 사회복지의 두 가지로 구성되며, 다시 거기에 빠뜨릴 수 없는 전제적 요소로서 공중위생과 의료를 포함하는 것이 통상이다. 사회보험에는 의료보험, 공적 연금, 고용보험, 산업재해보상보험이 있으며 국가가 법률에 의하여 가입을 강제하게 되어 있는데, 보험료의 거출을 전제로 가입자가 각각 소정의 상태가 되었을 경우에 현금, 현물 또는 서비스가 급부된다. 공적 부조는 생활 보호법에 의거하여 최저 한도의 생활을 보장하기 위해서 국가가 국민의 곤궁의 정도에 따라 필요한 경제적 보호 서비스를 제공하는 것으로 생활, 교육, 주택, 의료, 출산, 생업, 장례 등의 부조로 이루어지며 국고를 재원으로 하고 자산조사를 조건으로 한 급부방식을 취하고 있다. 한편 사회복지는 고령자, 신체장애자, 정신박약자, 어린이, 모자세대 그리고 과부를 대상으로 각각의 복지를 도모하는 것을 목적으로 하고 있는 제도로 국고를 제원으로 한다. 사회보장제도는 보편적이고 기초적인 것이기 때문에 가치관이 다양화된 현대사회에서는 그것만으로 각 개인의 생활보장욕구를 충족시킨다는 것은 도저히 불가능하므로 사회 보장제도로 미흡한 부분은 생명보험, 손해보험, 또는 공제 등의 민영보험에 의해서 보충할 필요가 있다. 즉 사회보장제도와 민영보험제도의 상호보완에 의해서 생활보장이 충족될 수 있는 것이다.",DB생명,2025-08-14 13:18:54
599,사회보험,"사회정책상의 목적을 달성하기 위해서 시행하는보험을 말한다. 사회구성원인 국민의 질병, 부상, 분만, 노령, 장애, 사망, 실업 등 생활에 곤란을 가져오는 각종의 사고에 대하여 일정의 급부를 실시해서 생활안정을 도모할 것을 목적으로 하는 제도로, 사회보장제도의 중심을 이루고 있는 각국의 일반적인 사회보험의 종류에는 의료보험, 연금보험, 고용보험, 그리고 산재보험의 네 종류가 있다. 사회보험의 특징은 민영보험에 비해서 1부담능력에 상응한 보험료 2피고용자가 피보험자의 경우에는 사업주에 의한 보험료의 분담 3보험재정에 대한 국고부담 4사회적으로 보아 적정한 급부액의 설정 등을 들수 있다.",KIDI_BIGIN,2025-08-13 17:23:07
142,사회보험,개인의 의사와 관계없이 일반적으로 강제적으로 가입되는 제도이다.,한화생명,2025-08-14 14:29:51
